Tag;Datum;Zeit;Hallennummer;Inhalt Tooltip Halle;Spielnummer;Liga;Staffelkurzbezeichnung;Heimmannschaft;Gastmannschaft;Ergebnis;Halbzeitergebnis;SR A; Verein SR A; SR B; Verein SR B; SR C; Verein SR C; SR D; Verein SR D
Sat.;20.01.2018;19:00;813028;Delmenhorst, SH Am Wehrhahn ;111066;BrL M;Bremenliga M;HSG Delmenhorst III;TV Lilienthal;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;19:00;101122;Bremen-Hemelingen, Bezirkssportanlage Hemelingen;200070;LK M KRAGE;Landesklasse M KRAGE;SG Arbergen-Mahndorf;TS Woltmershausen;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;19:00;606108;Schwanewede, Heideschule;303069;ROL MJA (Ü);ROL MJA Nord;HSG Schwanewede/Nk.;TuS Komet Arsten;="0:0";="0:0";SVGO Bremen SR;SVGO Bremen;;;;;;
Sat.;20.01.2018;19:15;101134;Bremen-Findorff, BSA Findorff Nürnberger Str.;111067;BrL M;Bremenliga M;SG Findorff;HSG Vegesack/Hammersbeck;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;19:15;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;103088;OL M;Oberliga M Nordsee;ATSV Habenhausen II;Elsflether TB;="0:0";="0:0";;;;;;;;
Sat.;20.01.2018;19:30;101130;Bremen-Hastedt, VH Hastedter TSV;108067;LL F;Landesliga F Bremen;SG HC Bremen/Hastedt;VfL Stade II;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;10:00;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;331059;BrL MJC;Bremenliga MJC;ATSV Habenhausen;SVGO Bremen;="0:0";="0:0";SG Arbergen-Mahndorf SR;SG Arbergen-Mahndorf;;;;;;
Sun.;21.01.2018;10:00;101134;Bremen-Findorff, BSA Findorff Nürnberger Str.;331058;BrL MJC;Bremenliga MJC;SG Findorff;TV Lilienthal;="0:0";="0:0";TuSG Ritterhude SR;TuSG Ritterhude;;;;;;
Sun.;21.01.2018;11:00;101100;Weyhe, Kooperative Gesamtschule Kirchweyhe;401082;ROL WJA (Ü);ROL WJA Mitte;SC Weyhe;HG Bremerhaven;="0:0";="0:0";SG Arbergen-Mahndorf SR;SG Arbergen-Mahndorf;;;;;;
Sun.;21.01.2018;11:20;101134;Bremen-Findorff, BSA Findorff Nürnberger Str.;431069;BrL WJC;Bremenliga WJC;SG Findorff;TV Lilienthal;="0:0";="0:0";TuSG Ritterhude SR;TuSG Ritterhude;;;;;;
Sun.;21.01.2018;11:30;101130;Bremen-Hastedt, VH Hastedter TSV;152059;LL MJC;Landesliga MJC Nord;SG HC Bremen/Hastedt II;VfL Fredenbeck;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;12:00;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;176053;LL WJB;Landesliga WJB Ost;ATSV Habenhausen;TV Lilienthal;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;12:30;101103;Bremen-Arsten, Vereinsporthalle TuS Komet Arsten;176054;LL WJB;Landesliga WJB Ost;TuS Komet Arsten;TS Woltmershausen;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;12:45;101134;Bremen-Findorff, BSA Findorff Nürnberger Str.;321059;BrL MJB;Bremenliga MJB ;SG Findorff;HSG Delmenhorst II;="0:0";="0:0";SVGO Bremen SR;SVGO Bremen;;;;;;
Sun.;21.01.2018;12:45;101100;Weyhe, Kooperative Gesamtschule Kirchweyhe;131043;StL B M;Stadtliga B M;SC Weyhe;TuSG Ritterhude;="0:0";="0:0";SG HC Bremen / Hastedt SR;SG HC Bremen/Hastedt;;;;;;
Sun.;21.01.2018;13:15;101110;Bremen-Neustadt, VH BTSN ;221023;StL A F;Stadtliga A F;SG Buntentor/Neustadt II;ATSV Habenhausen III;="0:0";="0:0";SG Findorff SR;SG Findorff;;;;;;
Sun.;21.01.2018;14:00;606108;Schwanewede, Heideschule;431070;BrL WJC;Bremenliga WJC;HSG Schwanewede/Nk.;TuS Komet Arsten II;="0:0";="0:0";HVH SR;HSG Vegesack/Hammersbeck;;;;;;
Sun.;21.01.2018;14:00;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;165057;LL WJA;Landesliga WJA Nord;ATSV Habenhausen;VfL Stade;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;14:15;813028;Delmenhorst, SH Am Wehrhahn ;176056;LL WJB;Landesliga WJB Ost;HSG Delmenhorst;TuSG Ritterhude;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;14:30;101161;Bremen-Marßel, Bezirkssportanlage Marßel;431071;BrL WJC;Bremenliga WJC;SVGO Bremen;HSG Vegesack/Hammersbeck;="0:0";="0:0";SG Buntentor/Neustadt SR;SG Buntentor/Neustadt;;;;;;
Sun.;21.01.2018;14:30;101103;Bremen-Arsten, Vereinsporthalle TuS Komet Arsten;165058;LL WJA;Landesliga WJA Nord;TuS Komet Arsten;SG SV F-fehn./TuS P-fehn;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;14:30;101124;Bremen-Osterholz-Tenever, BSA OT Bremen;17031;RL WJB;ROL wJB N;TSV OT Bremen;HSG Stedingen 2016;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;15:15;101110;Bremen-Neustadt, VH BTSN ;211056;BrL F;Bremenliga F;SG Buntentor/Neustadt;SVGO Bremen II;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;15:30;101142;Bremen-Schwachhausen, VH 1860 Baumschulenweg;211057;BrL F;Bremenliga F;Bremen 1860;SG Arbergen-Mahndorf II;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;15:30;101121;Bremen-Hemelingen, Wilhelm-Olbers-Schule Drebberstr.;111068;BrL M;Bremenliga M;SV Hemelingen;TuS Komet Arsten;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;15:30;101148;Bremen-Oslebshausen, Erwin-Büchler-Halle;303071;ROL MJA (Ü);ROL MJA Nord;SVGO Bremen;TSV Germania Cadenberge;="0:0";="0:0";HVH SR;HSG Vegesack/Hammersbeck;;;;;;
Sun.;21.01.2018;16:00;606108;Schwanewede, Heideschule;111069;BrL M;Bremenliga M;HSG Schwanewede/Nk. III;VSK Osterholz-Scharmbeck;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;16:00;813028;Delmenhorst, SH Am Wehrhahn ;165060;LL WJA;Landesliga WJA Nord;HSG Delmenhorst;SG Findorff;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;16:00;606107;Grasberg, SH;303072;ROL MJA (Ü);ROL MJA Nord;HV Grasberg;SV Brake;="0:0";="0:0";TV Lilienthal SR;TV Lilienthal;;;;;;
Sun.;21.01.2018;16:00;101166;Bremen-Farge, Vereinshalle TSV Farge-Rekum;121057;StL A M;Stadtliga A M;TSV Farge-Rekum;HSG Delmenhorst IV;="0:0";="0:0";SG HC Bremen / Hastedt SR;SG HC Bremen/Hastedt;;;;;;
Sun.;21.01.2018;16:00;101161;Bremen-Marßel, Bezirkssportanlage Marßel;121058;StL A M;Stadtliga A M;SVGO Bremen IV;SG Findorff III;="0:0";="0:0";SG Buntentor/Neustadt SR;SG Buntentor/Neustadt;;;;;;
Sun.;21.01.2018;16:15;101134;Bremen-Findorff, BSA Findorff Nürnberger Str.;221024;StL A F;Stadtliga A F;SG Findorff III;TuS Komet Arsten III;="0:0";="0:0";SVGO Bremen SR;SVGO Bremen;;;;;;
Sun.;21.01.2018;16:30;101103;Bremen-Arsten, Vereinsporthalle TuS Komet Arsten;108069;LL F;Landesliga F Bremen;TuS Komet Arsten;SG Findorff;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;17:00;101148;Bremen-Oslebshausen, Erwin-Büchler-Halle;211058;BrL F;Bremenliga F;SVGO Bremen;SG Findorff II;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;17:15;606106;Lilienthal-Falkenberg, Schoofmoor II;321060;BrL MJB;Bremenliga MJB ;TV Lilienthal;VSK Osterholz-Scharmbeck;="0:0";="0:0";TuS Tarmstedt SR;TuS Tarmstedt;;;;;;
Sun.;21.01.2018;17:15;101110;Bremen-Neustadt, VH BTSN ;200072;LK M KRAGE;Landesklasse M KRAGE;SG Buntentor/Neustadt;TSV Altenwalde;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;17:45;101122;Bremen-Hemelingen, Bezirkssportanlage Hemelingen;121059;StL A M;Stadtliga A M;SG Arbergen-Mahndorf II;TS Woltmershausen II;="0:0";="0:0";HVH SR;HSG Vegesack/Hammersbeck;;;;;;
Sun.;21.01.2018;18:00;606107;Grasberg, SH;231024;StL B F;Stadtliga B F;HV Grasberg;Polizei SV;="0:0";="0:0";SG HC Bremen / Hastedt SR;SG HC Bremen/Hastedt;;;;;;
Sun.;21.01.2018;18:00;101133;Bremen-Hulsberg, Klaus-Dieter-Fischer-Halle, VH SV Werder I ;131044;StL B M;Stadtliga B M;SV Werder Bremen III;SV Werder Bremen II;="0:0";="0:0";TV Lilienthal SR;TV Lilienthal;;;;;;
Sun.;21.01.2018;18:30;101148;Bremen-Oslebshausen, Erwin-Büchler-Halle;111070;BrL M;Bremenliga M;SVGO Bremen III;SV Werder Bremen;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;18:30;101103;Bremen-Arsten, Vereinsporthalle TuS Komet Arsten;210072;LK F KRAGE;Landesklasse F KRAGE;TuS Komet Arsten II;ATSV Habenhausen II;="0:0";="0:0";;;;;;;;
Sun.;21.01.2018;19:15;101110;Bremen-Neustadt, VH BTSN ;121060;StL A M;Stadtliga A M;SG Buntentor/Neustadt II;TuS Tarmstedt;="0:0";="0:0";ATSV Habenhausen SR;ATSV Habenhausen;;;;;;
Sun.;21.01.2018;19:30;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;121061;StL A M;Stadtliga A M;ATSV Habenhausen IV;HSG Lesum/St.Magnus II;="0:0";="0:0";SG Findorff SR;SG Findorff;;;;;;
Sat.;27.01.2018;12:00;101133;Bremen-Hulsberg, Klaus-Dieter-Fischer-Halle, VH SV Werder I ;431072;BrL WJC;Bremenliga WJC;SV Werder Bremen II;SG Arbergen-Mahndorf;="0:0";="0:0";SG Findorff SR;SG Findorff;;;;;;
Sat.;27.01.2018;13:15;606105;Lilienthal-Falkenberg, Schoofmoor I;431073;BrL WJC;Bremenliga WJC;TV Lilienthal;TuS Komet Arsten III;="0:0";="0:0";TuS Tarmstedt SR;TuS Tarmstedt;;;;;;
Sat.;27.01.2018;14:00;101133;Bremen-Hulsberg, Klaus-Dieter-Fischer-Halle, VH SV Werder I ;331060;BrL MJC;Bremenliga MJC;SV Werder Bremen II;ATSV Habenhausen;="0:0";="0:0";SG Findorff SR;SG Findorff;;;;;;
Sat.;27.01.2018;14:20;101134;Bremen-Findorff, BSA Findorff Nürnberger Str.;17032;RL WJB;ROL wJB N;SG Findorff;TSV OT Bremen;="0:0";="0:0";TuS Komet Arsten SR;TuS Komet Arsten;;;;;;
Sat.;27.01.2018;14:40;101113;Bremen-Woltmershausen, MZH Roter Sand;176057;LL WJB;Landesliga WJB Ost;TS Woltmershausen;JH MoIn;="0:0";="0:0";;;;;;;;
Sat.;27.01.2018;14:45;101148;Bremen-Oslebshausen, Erwin-Büchler-Halle;17033;RL WJB;ROL wJB N;SVGO Bremen II;TuS Komet Arsten II;="0:0";="0:0";SG Findorff SR;SG Findorff;;;;;;
Sat.;27.01.2018;15:00;606105;Lilienthal-Falkenberg, Schoofmoor I;176058;LL WJB;Landesliga WJB Ost;TV Lilienthal;TuS Komet Arsten;="0:0";="0:0";;;;;;;;
Sat.;27.01.2018;16:00;606101;Osterholz-Scharmbeck, KSH;331061;BrL MJC;Bremenliga MJC;VSK Osterholz-Scharmbeck;HSG Schwanewede/Nk. II;="0:0";="0:0";TSV Farge-Rekum SR;TSV Farge-Rekum;;;;;;
Sat.;27.01.2018;16:00;101134;Bremen-Findorff, BSA Findorff Nürnberger Str.;165063;LL WJA;Landesliga WJA Nord;SG Findorff;TuRa Marienhafe;="0:0";="0:0";;;;;;;;
Sat.;27.01.2018;16:30;101148;Bremen-Oslebshausen, Erwin-Büchler-Halle;211060;BrL F;Bremenliga F;SVGO Bremen;SG Buntentor/Neustadt;="0:0";="0:0";;;;;;;;
Sat.;27.01.2018;16:30;101113;Bremen-Woltmershausen, MZH Roter Sand;152062;LL MJC;Landesliga MJC Nord;TS Woltmershausen;SG HC Bremen/Hastedt II;="0:0";="0:0";;;;;;;;
Sat.;27.01.2018;17:00;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;210073;LK F KRAGE;Landesklasse F KRAGE;ATSV Habenhausen II;SV Werder Bremen III;="0:0";="0:0";;;;;;;;
Sat.;27.01.2018;17:00;101160;Bremen-Lesum, VH Lesum/St. Magnus;200074;LK M KRAGE;Landesklasse M KRAGE;HSG Lesum/St.Magnus;SG Buntentor/Neustadt;="0:0";="0:0";;;;;;;;
Sat.;27.01.2018;17:00;606108;Schwanewede, Heideschule;106094;LL M;Landesliga M Bremen;HSG Schwanewede/Nk. II;VfL Fredenbeck III;="0:0";="0:0";;;;;;;;
Sat.;27.01.2018;17:00;101122;Bremen-Hemelingen, Bezirkssportanlage Hemelingen;135065;LL MJA;Landesliga MJA Nord;SG Arbergen-Mahndorf;SG Findorff;="0:0";="0:0";;;;;;;;
Sat.;27.01.2018;18:00;101134;Bremen-Findorff, BSA Findorff Nürnberger Str.;108073;LL F;Landesliga F Bremen;SG Findorff;VfL Horneburg;="0:0";="0:0";;;;;;;;
Sat.;27.01.2018;18:00;606107;Grasberg, SH;401087;ROL WJA (Ü);ROL WJA Mitte;HV Grasberg;Hagener SV;="0:0";="0:0";TuS Komet Arsten SR;TuS Komet Arsten;;;;;;
Sat.;27.01.2018;18:15;101113;Bremen-Woltmershausen, MZH Roter Sand;200076;LK M KRAGE;Landesklasse M KRAGE;TS Woltmershausen;HSG Mittelweser/Eystrup;="0:0";="0:0";;;;;;;;
Sat.;27.01.2018;19:15;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;103095;OL M;Oberliga M Nordsee;ATSV Habenhausen II;SG Achim/Baden;="0:0";="0:0";;;;;;;;
Sat.;27.01.2018;19:30;101130;Bremen-Hastedt, VH Hastedter TSV;103098;OL M;Oberliga M Nordsee;SG HC Bremen/Hastedt;HSG Schwanewede/Nk.;="0:0";="0:0";;;;;;;;
Sat.;27.01.2018;20:00;101113;Bremen-Woltmershausen, MZH Roter Sand;210075;LK F KRAGE;Landesklasse F KRAGE;TS Woltmershausen;TuS Komet Arsten II;="0:0";="0:0";;;;;;;;
Sun.;28.01.2018;10:30;101184;Ritterhude, SZ;431074;BrL WJC;Bremenliga WJC;TuSG Ritterhude;SVGO Bremen;="0:0";="0:0";HVH SR;HSG Vegesack/Hammersbeck;;;;;;
Sun.;28.01.2018;11:30;101130;Bremen-Hastedt, VH Hastedter TSV;145063;LL MJB;Landesliga MJB Nord;TuS Komet Arsten;VfL Horneburg;="0:0";="0:0";;;;;;;;
Sun.;28.01.2018;12:15;101184;Ritterhude, SZ;176060;LL WJB;Landesliga WJB Ost;TuSG Ritterhude;MTV Tostedt;="0:0";="0:0";;;;;;;;
Sun.;28.01.2018;12:30;101104;Bremen-Kattenesch, Gymnasium Obervieland;431075;BrL WJC;Bremenliga WJC;TuS Komet Arsten II;SG Findorff;="0:0";="0:0";HV Grasberg von 2010 SR;Handballverein Grasberg 2010 e.V.;;;;;;
Sun.;28.01.2018;13:00;101161;Bremen-Marßel, Bezirkssportanlage Marßel;331063;BrL MJC;Bremenliga MJC;SVGO Bremen;SV Werder Bremen;="0:0";="0:0";SC Weyhe SR;SC Weyhe;;;;;;
Sun.;28.01.2018;13:15;813024;Delmenhorst, SH Am Stadion ;176061;LL WJB;Landesliga WJB Ost;HSG Delmenhorst;SG Adendorf/Scharnebeck;="0:0";="0:0";;;;;;;;
Sun.;28.01.2018;13:30;101124;Bremen-Osterholz-Tenever, BSA OT Bremen;14025;RL F;RL F;TSV OT Bremen;TSV Daverden II;="0:0";="0:0";;;;;;;;
Sun.;28.01.2018;14:00;101130;Bremen-Hastedt, VH Hastedter TSV;431076;BrL WJC;Bremenliga WJC;SG HC Bremen/Hastedt;TS Woltmershausen;="0:0";="0:0";SV Werder Bremen SR;spielfrei;;;;;;
Sun.;28.01.2018;14:00;101184;Ritterhude, SZ;401086;ROL WJA (Ü);ROL WJA Mitte;TuSG Ritterhude II;TSV Bremervörde;="0:0";="0:0";SG Findorff SR;SG Findorff;;;;;;
Sun.;28.01.2018;14:15;101104;Bremen-Kattenesch, Gymnasium Obervieland;150064;OL MJC;Oberliga MJC West;SG HC Bremen/Hastedt;HSG Delmenhorst;="0:0";="0:0";;;;;;;;
Sun.;28.01.2018;14:30;101165;Bremen-Aumund, Oberschule Lerchenstrasse;431077;BrL WJC;Bremenliga WJC;HSG Vegesack/Hammersbeck;HSG Schwanewede/Nk.;="0:0";="0:0";SV Werder Bremen SR;spielfrei;;;;;;
Sun.;28.01.2018;14:45;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;106096;LL M;Landesliga M Bremen;ATSV Habenhausen III;TV Gut Heil Spaden;="0:0";="0:0";;;;;;;;
Sun.;28.01.2018;15:00;813024;Delmenhorst, SH Am Stadion ;145065;LL MJB;Landesliga MJB Nord;HSG Delmenhorst;VfL Fredenbeck II;="0:0";="0:0";;;;;;;;
Sun.;28.01.2018;15:00;101161;Bremen-Marßel, Bezirkssportanlage Marßel;121062;StL A M;Stadtliga A M;SVGO Bremen IV;SG Buntentor/Neustadt II;="0:0";="0:0";SC Weyhe SR;SC Weyhe;;;;;;
Sun.;28.01.2018;15:30;101124;Bremen-Osterholz-Tenever, BSA OT Bremen;16080;RL MJB;ROL MJB;TSV OT Bremen;TuS Sulingen;="0:0";="0:0";;;;;;;;
Sun.;28.01.2018;15:45;101148;Bremen-Oslebshausen, Erwin-Büchler-Halle;303075;ROL MJA (Ü);ROL MJA Nord;SVGO Bremen II;SVGO Bremen;="0:0";="0:0";SG Findorff SR;SG Findorff;;;;;;
Sun.;28.01.2018;16:00;101184;Ritterhude, SZ;210076;LK F KRAGE;Landesklasse F KRAGE;TuSG Ritterhude;TuS Rotenburg;="0:0";="0:0";;;;;;;;
Sun.;28.01.2018;16:00;101104;Bremen-Kattenesch, Gymnasium Obervieland;303076;ROL MJA (Ü);ROL MJA Nord;TuS Komet Arsten;HSG Blexer TB/SVN;="0:0";="0:0";SC Weyhe SR;SC Weyhe;;;;;;
Sun.;28.01.2018;17:00;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;107105;OL F;Oberliga F Nordsee;ATSV Habenhausen;TV Cloppenburg;="0:0";="0:0";;;;;;;;
Sun.;28.01.2018;17:00;606111;Tarmstedt, SH KGS;231026;StL B F;Stadtliga B F;TuS Tarmstedt II;HSG Vegesack/Hammersbeck II;="0:0";="0:0";TS Woltmershausen SR;TS Woltmershausen;;;;;;
Sun.;28.01.2018;17:30;101148;Bremen-Oslebshausen, Erwin-Büchler-Halle;111071;BrL M;Bremenliga M;SVGO Bremen III;SV Hemelingen;="0:0";="0:0";;;;;;;;
Sun.;28.01.2018;18:00;101184;Ritterhude, SZ;303077;ROL MJA (Ü);ROL MJA Nord;TuSG Ritterhude;HV Grasberg;="0:0";="0:0";SVGO Bremen SR;SVGO Bremen;;;;;;
Fri.;02.02.2018;20:00;101184;Ritterhude, SZ;131045;StL B M;Stadtliga B M;TuSG Ritterhude;SG HC Bremen/Hastedt III;="0:0";="0:0";HSG Schwanewede/Neuenkirchen SR;HSG Schwanewede/Neuenkirchen;;;;;;
Sat.;03.02.2018;14:00;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;145066;LL MJB;Landesliga MJB Nord;ATSV Habenhausen;TV Neerstedt;="0:0";="0:0";;;;;;;;
Sat.;03.02.2018;14:30;101148;Bremen-Oslebshausen, Erwin-Büchler-Halle;303061;ROL MJA (Ü);ROL MJA Nord;SVGO Bremen;TuSG Ritterhude;="0:0";="0:0";HVH SR;HSG Vegesack/Hammersbeck;;;;;;
Sat.;03.02.2018;15:00;606105;Lilienthal-Falkenberg, Schoofmoor I;111072;BrL M;Bremenliga M;TV Lilienthal;SVGO Bremen III;="0:0";="0:0";;;;;;;;
Sat.;03.02.2018;16:00;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;176063;LL WJB;Landesliga WJB Ost;ATSV Habenhausen;TuSG Ritterhude;="0:0";="0:0";;;;;;;;
Sat.;03.02.2018;16:00;101133;Bremen-Hulsberg, Klaus-Dieter-Fischer-Halle, VH SV Werder I ;107106;OL F;Oberliga F Nordsee;SV Werder Bremen II;VfL Oldenburg III;="0:0";="0:0";;;;;;;;
Sat.;03.02.2018;17:15;813024;Delmenhorst, SH Am Stadion ;106098;LL M;Landesliga M Bremen;HSG Delmenhorst II;SVGO Bremen;="0:0";="0:0";;;;;;;;
Sat.;03.02.2018;17:30;101110;Bremen-Neustadt, VH BTSN ;121064;StL A M;Stadtliga A M;SG Buntentor/Neustadt II;SG Arbergen-Mahndorf II;="0:0";="0:0";SG Findorff SR;SG Findorff;;;;;;
Sat.;03.02.2018;19:15;813024;Delmenhorst, SH Am Stadion ;105100;VL M;Verbandsliga M Nordsee;HSG Delmenhorst;VfL Fredenbeck II;="0:0";="0:0";;;;;;;;
Sun.;04.02.2018;11:30;101100;Weyhe, Kooperative Gesamtschule Kirchweyhe;131046;StL B M;Stadtliga B M;SC Weyhe II;HV Grasberg II;="0:0";="0:0";ATSV Habenhausen SR;ATSV Habenhausen;;;;;;
